"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 08, 2018","1.00047","1.00099","1.00099","1.00047","1.88M","-0.05%"
"Feb 07, 2018","1.00099","1.00142","1.00142","0.99887","3.56M","-0.04%"
"Feb 06, 2018","1.00141","0.98989","1.00141","0.98680","10.49M","1.16%"
"Feb 05, 2018","0.98990","0.99640","0.99640","0.98747","7.88M","-0.65%"
"Feb 04, 2018","0.99640","0.99650","0.99650","0.98846","3.23M","-0.01%"
"Feb 03, 2018","0.99650","0.99080","0.99650","0.98996","3.98M","0.57%"
"Feb 02, 2018","0.99080","0.97967","0.99080","0.97967","10.72M","1.15%"
"Feb 01, 2018","0.97958","0.98662","0.98662","0.97036","11.83M","-0.71%"
"Jan 31, 2018","0.98662","0.98196","0.98662","0.98196","6.15M","0.47%"
"Jan 30, 2018","0.98196","0.99240","1.04639","0.97654","14.38M","-0.94%"
"Jan 29, 2018","0.99130","0.97950","0.99800","0.95000","6.18M","1.20%"
"Jan 28, 2018","0.97950","0.99500","0.99700","0.93400","5.22M","-1.56%"
"Jan 27, 2018","0.99500","1.00040","1.00040","0.99500","4.90M","-0.54%"
"Jan 26, 2018","1.00040","1.00280","1.00540","0.99680","3.10M","-0.24%"
"Jan 25, 2018","1.00280","1.00360","1.00840","0.99640","4.77M","-0.08%"
"Jan 24, 2018","1.00360","1.00300","1.00880","1.00130","4.81M","0.06%"
"Jan 23, 2018","1.00300","1.00930","1.01150","1.00010","5.88M","-0.62%"
"Jan 22, 2018","1.00930","1.00680","1.01500","1.00270","4.13M","0.25%"
"Jan 21, 2018","1.00680","1.01220","1.01600","1.00510","2.31M","-0.53%"
"Jan 20, 2018","1.01220","1.01740","1.02000","1.00540","3.13M","-0.51%"
"Jan 19, 2018","1.01740","1.02350","1.02350","1.01500","7.38M","-0.60%"
"Jan 18, 2018","1.02350","1.01260","1.02350","1.01180","4.57M","1.08%"
"Jan 17, 2018","1.01260","1.03000","1.03000","1.00230","11.23M","-1.69%"
"Jan 16, 2018","1.03000","1.00340","1.03000","1.00180","8.32M","2.65%"
"Jan 15, 2018","1.00340","1.00820","1.00820","1.00000","5.82M","-0.48%"
"Jan 14, 2018","1.00820","1.01000","1.01000","0.99960","5.07M","-0.18%"
"Jan 13, 2018","1.01000","1.01700","1.01700","0.99260","773.77K","1.59%"
"Jan 11, 2018","0.99420","1.00000","1.00890","0.99420","1.24M","-0.58%"
"Jan 10, 2018","1.00000","1.01000","1.01000","0.99600","3.03M","-0.99%"
"Jan 09, 2018","1.01000","1.00000","1.01000","1.00000","2.50M","1.00%"
"Jan 08, 2018","1.00000","0.99700","1.00000","0.99700","3.22M","0.30%"
"Jan 07, 2018","0.99700","1.00000","1.00000","0.99000","1.21M","-0.30%"
"Jan 06, 2018","1.00000","1.00000","1.01000","0.99550","1.81M","0.00%"
"Jan 05, 2018","1.00000","1.02000","1.02000","0.99930","3.27M","-1.96%"
"Jan 04, 2018","1.02000","1.01000","1.02000","1.01000","2.31M","0.99%"
"Jan 03, 2018","1.01000","1.02000","1.02000","1.00000","1.09M","-0.98%"
"Jan 02, 2018","1.02000","1.01000","1.02000","1.01000","915.82K","0.99%"
"Jan 01, 2018","1.01000","1.02000","1.03000","1.01000","1.62M","-0.98%"
"Dec 31, 2017","1.02000","1.02000","1.03000","1.01000","973.14K","0.00%"
"Dec 30, 2017","1.02000","1.02000","1.03000","1.02000","4.03M","0.00%"
"Dec 29, 2017","1.02000","1.02000","1.02000","1.01000","1.81M","0.00%"
"Dec 28, 2017","1.02000","1.01000","1.03000","1.00000","5.00M","0.99%"
"Dec 27, 2017","1.01000","1.00000","1.01000","0.99520","1.77M","1.00%"
"Dec 26, 2017","1.00000","1.01000","1.02000","0.99930","2.87M","-0.99%"
"Dec 25, 2017","1.01000","1.02000","1.03000","1.00000","3.45M","-0.98%"
"Dec 24, 2017","1.02000","1.03000","1.03000","1.01000","3.85M","-0.97%"
"Dec 23, 2017","1.03000","1.03000","1.04000","1.01000","2.50M","0.00%"
"Dec 22, 2017","1.03000","0.99500","1.04000","0.99500","4.50M","3.52%"
"Dec 21, 2017","0.99500","0.99450","0.99500","0.99450","1.75M","0.05%"
"Dec 20, 2017","0.99450","1.01000","1.01000","0.99090","1.89M","-1.53%"
"Dec 19, 2017","1.01000","0.99850","1.01000","0.99000","2.18M","1.15%"
"Dec 18, 2017","0.99850","0.99580","1.01000","0.99530","2.09M","0.27%"
"Dec 17, 2017","0.99580","1.01000","1.01000","0.99000","1.60M","-1.41%"
"Dec 16, 2017","1.01000","1.00000","1.01000","1.00000","884.80K","1.00%"
"Dec 15, 2017","1.00000","1.00000","1.02000","1.00000","1.21M","0.00%"
"Dec 14, 2017","1.00000","1.00000","1.03000","1.00000","1.06M","0.00%"
"Dec 13, 2017","1.00000","1.02000","1.02000","1.00000","1.12M","-1.96%"
"Dec 12, 2017","1.02000","1.01000","1.03000","1.00000","1.19M","0.99%"
"Dec 11, 2017","1.01000","1.00000","1.02000","1.00000","896.91K","1.00%"
"Dec 10, 2017","1.00000","1.00000","1.02000","1.00000","983.31K","0.00%"
"Dec 09, 2017","1.00000","1.01000","1.02000","1.00000","488.26K","-0.99%"
"Dec 08, 2017","1.01000","1.01000","1.01000","1.00000","631.93K","0.00%"
"Dec 07, 2017","1.01000","1.01000","1.01000","1.00000","1.75M","0.00%"
"Dec 06, 2017","1.01000","1.00000","1.01000","0.99670","2.48M","1.00%"
"Dec 05, 2017","1.00000","1.00000","1.00000","0.98500","1.74M","0.00%"
"Dec 04, 2017","1.00000","0.99770","1.00000","0.98600","2.91M","0.23%"
"Dec 03, 2017","0.99770","0.99590","0.99800","0.98400","1.30M","0.18%"
"Dec 02, 2017","0.99590","1.01000","1.01000","0.98260","970.82K","-1.40%"
"Dec 01, 2017","1.01000","1.01000","1.01000","1.00000","457.32K","0.00%"
"Nov 30, 2017","1.01000","0.99880","1.02000","0.99590","1.61M","1.12%"
"Nov 29, 2017","0.99880","0.99240","0.99900","0.95000","1.47M","0.64%"
"Nov 28, 2017","0.99240","0.99780","0.99780","0.97910","531.30K","-0.54%"
"Nov 27, 2017","0.99780","0.99610","1.00000","0.99100","462.45K","0.17%"
"Nov 26, 2017","0.99610","0.99700","1.00000","0.98830","504.13K","-0.09%"
"Nov 25, 2017","0.99700","0.99100","0.99860","0.98800","272.51K","0.61%"
"Nov 24, 2017","0.99100","0.99500","1.00000","0.98600","634.30K","-0.40%"
"Nov 23, 2017","0.99500","0.99850","0.99900","0.98000","317.83K","-0.35%"
"Nov 22, 2017","0.99850","0.98070","1.00000","0.97890","840.34K","1.82%"
"Nov 21, 2017","0.98070","0.99470","0.99700","0.96000","673.37K","-1.41%"
"Nov 20, 2017","0.99470","0.99430","0.99950","0.90060","989.23K","0.04%"
"Nov 19, 2017","0.99430","0.99870","1.00000","0.98900","868.08K","-0.44%"
"Nov 18, 2017","0.99870","1.00000","1.01000","0.99010","743.66K","-0.13%"
"Nov 17, 2017","1.00000","0.98500","1.00000","0.98300","675.88K","1.52%"
"Nov 16, 2017","0.98500","1.00000","1.00000","0.98500","1.25M","-1.50%"
"Nov 15, 2017","1.00000","1.01000","1.02000","1.00000","819.44K","-0.99%"
"Nov 14, 2017","1.01000","1.01000","1.02000","1.01000","279.28K","0.00%"
"Nov 13, 2017","1.01000","1.00000","1.02000","1.00000","556.04K","1.00%"
"Nov 12, 2017","1.00000","1.01000","1.02000","1.00000","959.65K","-0.99%"
"Nov 11, 2017","1.01000","1.00000","1.01000","1.00000","905.09K","1.00%"
"Nov 10, 2017","1.00000","1.01000","1.02000","0.99900","1.41M","-0.99%"
"Nov 09, 2017","1.01000","1.01000","1.01000","1.00000","845.99K","0.00%"
"Nov 08, 2017","1.01000","1.00000","1.01000","1.00000","747.89K","1.00%"
"Nov 07, 2017","1.00000","1.00000","1.01000","1.00000","376.92K","0.00%"
"Nov 06, 2017","1.00000","1.00000","1.02000","1.00000","826.58K","0.00%"
"Nov 05, 2017","1.00000","1.00000","1.01000","1.00000","656.30K","0.00%"
"Nov 04, 2017","1.00000","1.00000","1.01000","1.00000","906.48K","0.00%"
"Nov 03, 2017","1.00000","1.00000","1.01000","1.00000","554.42K","0.00%"
"Nov 02, 2017","1.00000","1.00000","1.01000","1.00000","367.21K","0.00%"
"Nov 01, 2017","1.00000","0.99990","1.01000","0.99600","1.34M","0.01%"
"Oct 31, 2017","0.99990","1.00000","1.01000","0.99700","1.28M","-0.01%"
"Oct 30, 2017","1.00000","1.00000","1.00000","0.99720","1.22M","0.00%"
"Oct 29, 2017","1.00000","1.00000","1.01000","1.00000","1.07M","0.00%"
"Oct 28, 2017","1.00000","1.01000","1.01000","1.00000","1.00M","-0.99%"
"Oct 27, 2017","1.01000","1.00000","1.01000","1.00000","1.08M","1.00%"
"Oct 26, 2017","1.00000","1.00000","1.01000","1.00000","1.02M","0.00%"
"Oct 25, 2017","1.00000","1.00000","1.01000","1.00000","1.15M","0.00%"
"Oct 24, 2017","1.00000","1.00000","1.01000","1.00000","1.22M","0.00%"
"Oct 23, 2017","1.00000","1.00000","1.01000","1.00000","982.14K","0.00%"
"Oct 22, 2017","1.00000","0.99900","1.01000","0.99810","666.03K","0.10%"
"Oct 21, 2017","0.99900","0.99940","1.00000","0.97000","1.16M","-0.04%"
"Oct 20, 2017","0.99940","0.99990","1.00000","0.99710","511.25K","-0.05%"
"Oct 19, 2017","0.99990","1.00000","1.01000","0.99890","568.02K","-0.01%"
"Oct 18, 2017","1.00000","1.00000","1.01000","0.99970","442.52K","0.00%"
"Oct 17, 2017","1.00000","0.99240","1.00000","0.98740","1.81M","0.77%"
"Oct 16, 2017","0.99240","0.99920","1.00000","0.98000","1.00M","-0.68%"
"Oct 15, 2017","0.99920","0.99580","1.00000","0.99520","722.57K","0.34%"
"Oct 14, 2017","0.99580","0.99450","0.99800","0.99210","910.26K","0.13%"
"Oct 13, 2017","0.99450","0.99370","0.99720","0.99150","1.21M","0.08%"
"Oct 12, 2017","0.99370","0.99620","0.99720","0.99040","1.16M","-0.25%"
"Oct 11, 2017","0.99620","0.99420","0.99720","0.99300","1.19M","0.20%"
"Oct 10, 2017","0.99420","0.99700","0.99720","0.99410","1.09M","-0.28%"
"Oct 09, 2017","0.99700","0.99540","0.99720","0.99490","984.54K","0.16%"
"Oct 08, 2017","0.99540","0.99430","0.99720","0.99330","975.74K","0.11%"
"Oct 07, 2017","0.99430","0.99690","0.99840","0.99330","864.73K","-0.26%"
"Oct 06, 2017","0.99690","0.99840","0.99990","0.99400","1.07M","-0.15%"
"Oct 05, 2017","0.99840","0.99610","1.00000","0.99600","883.34K","0.23%"
"Oct 04, 2017","0.99610","0.99980","1.00000","0.99300","1.17M","-0.37%"
"Oct 03, 2017","0.99980","0.99360","0.99990","0.99260","848.30K","0.62%"
"Oct 02, 2017","0.99360","0.99280","0.99790","0.99060","707.42K","0.08%"
"Oct 01, 2017","0.99280","0.99980","0.99980","0.99090","558.11K","-0.70%"
"Sep 30, 2017","0.99980","0.99840","0.99990","0.99050","778.54K","0.14%"
"Sep 29, 2017","0.99840","0.99790","1.00000","0.99390","947.81K","0.05%"
"Sep 28, 2017","0.99790","0.99860","1.00000","0.99520","753.34K","-0.07%"
"Sep 27, 2017","0.99860","0.99980","1.00000","0.99200","888.14K","-0.12%"
"Sep 26, 2017","0.99980","1.00000","1.01000","0.99950","941.22K","-0.02%"
"Sep 25, 2017","1.00000","0.99980","1.00000","0.99500","986.00K","0.02%"
"Sep 24, 2017","0.99980","1.00000","1.00000","0.99600","299.82K","-0.02%"
"Sep 23, 2017","1.00000","1.00000","1.00000","0.98820","793.12K","0.00%"
"Sep 22, 2017","1.00000","1.00000","1.01000","1.00000","297.07K","0.00%"
"Sep 21, 2017","1.00000","1.00000","1.01000","1.00000","608.22K","0.00%"
"Sep 20, 2017","1.00000","1.00000","1.01000","1.00000","667.52K","0.00%"
"Sep 19, 2017","1.00000","1.00000","1.01000","1.00000","471.48K","0.00%"
"Sep 18, 2017","1.00000","1.01000","1.02000","1.00000","649.94K","-0.99%"
"Sep 17, 2017","1.01000","1.01000","1.02000","1.00000","405.02K","0.00%"
"Sep 16, 2017","1.01000","1.01000","1.03000","1.00000","785.28K","0.00%"
"Sep 15, 2017","1.01000","1.01000","1.01000","0.99530","1.08M","0.00%"
"Sep 14, 2017","1.01000","1.00000","1.01000","1.00000","1.31M","1.00%"
"Sep 13, 2017","1.00000","1.00000","1.01000","1.00000","756.34K","0.00%"
"Sep 12, 2017","1.00000","1.01000","1.01000","1.00000","549.13K","-0.99%"
"Sep 11, 2017","1.01000","1.01000","1.02000","1.00000","604.55K","0.00%"
"Sep 10, 2017","1.01000","1.01000","1.03000","1.01000","746.24K","0.00%"
"Sep 09, 2017","1.01000","1.02000","1.02000","1.01000","490.86K","-0.98%"
"Sep 08, 2017","1.02000","1.01000","1.03000","1.01000","781.49K","0.99%"
"Sep 07, 2017","1.01000","1.02000","1.02000","1.01000","638.66K","-0.98%"
"Sep 06, 2017","1.02000","1.02000","1.04000","1.02000","774.82K","0.00%"
"Sep 05, 2017","1.02000","1.04000","1.05000","1.01000","1.33M","-1.92%"
"Sep 04, 2017","1.04000","1.02000","1.05000","1.01000","900.37K","1.96%"
"Sep 03, 2017","1.02000","1.02000","1.05000","1.01000","609.39K","0.00%"
"Sep 02, 2017","1.02000","1.01000","1.05000","1.00000","443.86K","0.99%"
"Sep 01, 2017","1.01000","1.00000","1.07000","1.00000","450.60K","1.00%"
"Aug 31, 2017","1.00000","1.00000","1.01000","1.00000","280.34K","0.00%"
"Aug 30, 2017","1.00000","1.01000","1.01000","1.00000","215.58K","-0.99%"
"Aug 29, 2017","1.01000","1.00000","1.02000","1.00000","484.44K","1.00%"
"Aug 28, 2017","1.00000","1.00000","1.00000","1.00000","396.39K","0.00%"
"Aug 27, 2017","1.00000","1.01000","1.01000","1.00000","215.74K","-0.99%"
"Aug 26, 2017","1.01000","1.01000","1.01000","1.01000","118.21K","0.00%"
"Aug 25, 2017","1.01000","1.01000","1.01000","1.00000","254.25K","0.00%"
"Aug 24, 2017","1.01000","1.01000","1.01000","1.01000","199.40K","0.00%"
"Aug 23, 2017","1.01000","1.01000","1.04000","1.01000","318.87K","0.00%"
"Aug 22, 2017","1.01000","1.01000","1.02000","1.00000","313.75K","0.00%"
"Aug 21, 2017","1.01000","1.00000","1.01000","1.00000","603.09K","1.00%"
"Aug 20, 2017","1.00000","1.00000","1.01000","1.00000","309.44K","0.00%"
"Aug 19, 2017","1.00000","1.00000","1.01000","0.99990","868.09K","0.00%"
"Aug 18, 2017","1.00000","0.99990","1.00000","0.99020","704.93K","0.01%"
"Aug 17, 2017","0.99990","1.00000","1.00000","0.98720","951.05K","-0.01%"
"Aug 16, 2017","1.00000","1.00000","1.00000","1.00000","494.99K","0.00%"
"Aug 15, 2017","1.00000","1.00000","1.00000","0.98910","2.02M","0.00%"
"Aug 14, 2017","1.00000","1.00000","1.00000","0.98440","806.77K","0.00%"
"Aug 13, 2017","1.00000","1.01000","1.01000","1.00000","922.34K","-0.99%"
"Aug 12, 2017","1.01000","1.00000","1.01000","1.00000","845.13K","1.00%"
"Aug 11, 2017","1.00000","1.00000","1.00000","0.98000","1.34M","0.00%"
"Aug 10, 2017","1.00000","1.00000","1.00000","0.99850","531.50K","0.00%"
"Aug 09, 2017","1.00000","1.00000","1.00000","0.99820","729.91K","0.00%"
"Aug 08, 2017","1.00000","1.00000","1.00000","0.99740","381.38K","0.00%"
"Aug 07, 2017","1.00000","1.00000","1.00000","0.99720","900.68K","0.00%"
"Aug 06, 2017","1.00000","1.00000","1.00000","0.99830","671.21K","0.00%"
"Aug 05, 2017","1.00000","1.00000","1.00000","0.99720","713.50K","0.00%"
"Aug 04, 2017","1.00000","0.99310","1.00000","0.99310","410.03K","0.69%"
"Aug 03, 2017","0.99310","0.99910","1.00000","0.99020","656.84K","-0.60%"
"Aug 02, 2017","0.99910","1.00000","1.00000","0.96500","584.48K","-0.09%"
"Aug 01, 2017","1.00000","1.00000","1.01000","0.99500","997.74K","0.00%"
"Jul 31, 2017","1.00000","1.00000","1.01000","1.00000","504.89K","0.00%"
"Jul 30, 2017","1.00000","1.00000","1.01000","0.99910","497.44K","0.00%"
"Jul 29, 2017","1.00000","1.00000","1.01000","0.99840","886.65K","0.00%"
"Jul 28, 2017","1.00000","0.99930","1.00000","0.99660","1.70M","0.07%"
"Jul 27, 2017","0.99930","0.99850","1.00000","0.99180","587.17K","0.08%"
"Jul 26, 2017","0.99850","0.98690","1.00000","0.98690","862.75K","1.18%"
"Jul 25, 2017","0.98690","0.99690","1.00000","0.98300","456.30K","-1.00%"
"Jul 24, 2017","0.99690","1.00000","1.00000","0.99510","631.28K","-0.31%"
"Jul 23, 2017","1.00000","0.99760","1.00000","0.99410","1.02M","0.24%"
"Jul 22, 2017","0.99760","1.00000","1.00000","0.99750","284.09K","-0.24%"
"Jul 21, 2017","1.00000","1.00000","1.01000","0.99620","497.25K","0.00%"
"Jul 20, 2017","1.00000","1.00000","1.00000","0.99510","1.03M","0.00%"
"Jul 19, 2017","1.00000","1.00000","1.00000","1.00000","523.02K","0.00%"
"Jul 18, 2017","1.00000","1.00000","1.01000","0.99430","872.84K","0.00%"
"Jul 17, 2017","1.00000","0.99000","1.00000","0.98100","574.38K","1.01%"
"Jul 16, 2017","0.99000","0.99900","1.00000","0.98030","345.22K","-0.90%"
"Jul 15, 2017","0.99900","1.00000","1.01000","0.99900","1.04M","-0.10%"
"Jul 14, 2017","1.00000","1.00000","1.01000","1.00000","694.81K","0.00%"
"Jul 13, 2017","1.00000","1.01000","1.01000","1.00000","1.10M","-0.99%"
"Jul 12, 2017","1.01000","1.01000","1.01000","1.00000","823.34K","0.00%"
"Jul 11, 2017","1.01000","1.01000","1.01000","1.00000","920.95K","0.00%"
"Jul 10, 2017","1.01000","1.01000","1.01000","1.00000","988.75K","0.00%"
"Jul 09, 2017","1.01000","1.01000","1.01000","1.01000","232.80K","0.00%"
"Jul 08, 2017","1.01000","1.01000","1.02000","1.01000","309.97K","0.00%"
"Jul 07, 2017","1.01000","1.01000","1.02000","1.01000","608.89K","0.00%"
"Jul 06, 2017","1.01000","1.01000","1.03000","1.01000","553.52K","0.00%"
"Jul 05, 2017","1.01000","1.01000","1.01000","1.01000","647.89K","0.00%"
"Jul 04, 2017","1.01000","1.01000","1.02000","1.01000","394.42K","0.00%"
"Jul 03, 2017","1.01000","1.03000","1.03000","1.01000","498.71K","-1.94%"
"Jul 02, 2017","1.03000","1.01000","1.04000","1.01000","644.01K","1.98%"
"Jul 01, 2017","1.01000","1.01000","1.03000","1.01000","1.29M","0.00%"
"Jun 30, 2017","1.01000","1.02000","1.02000","1.01000","344.15K","-0.98%"
"Jun 29, 2017","1.02000","1.02000","1.03000","1.00000","551.05K","0.00%"
"Jun 28, 2017","1.02000","1.01000","1.03000","1.01000","1.56M","0.99%"
"Jun 27, 2017","1.01000","1.00000","1.01000","0.99300","1.30M","1.00%"
"Jun 26, 2017","1.00000","1.00000","1.02000","1.00000","734.98K","0.00%"
"Jun 25, 2017","1.00000","1.02000","1.02000","0.99900","283.24K","-1.96%"
"Jun 24, 2017","1.02000","1.00000","1.02000","0.99690","1.06M","2.00%"
"Jun 23, 2017","1.00000","1.01000","1.01000","0.99690","500.18K","-0.99%"
"Jun 22, 2017","1.01000","1.01000","1.02000","1.00000","755.48K","0.00%"
"Jun 21, 2017","1.01000","1.00000","1.01000","1.00000","355.75K","1.00%"
"Jun 20, 2017","1.00000","1.00000","1.01000","1.00000","136.28K","0.00%"
"Jun 19, 2017","1.00000","1.02000","1.02000","1.00000","194.49K","-1.96%"
"Jun 18, 2017","1.02000","1.01000","1.02000","1.01000","294.65K","0.99%"
"Jun 17, 2017","1.01000","1.01000","1.02000","1.01000","149.83K","0.00%"
"Jun 16, 2017","1.01000","1.02000","1.05000","1.01000","308.66K","-0.98%"
"Jun 15, 2017","1.02000","1.01000","1.06000","1.01000","536.47K","0.99%"
"Jun 14, 2017","1.01000","1.01000","1.07000","1.01000","390.17K","0.00%"
"Jun 13, 2017","1.01000","1.00000","1.04000","1.00000","432.60K","1.00%"
"Jun 12, 2017","1.00000","0.99510","1.01000","0.99500","485.62K","0.49%"
"Jun 11, 2017","0.99510","1.00000","1.01000","0.98400","197.30K","-0.49%"
"Jun 10, 2017","1.00000","1.00000","1.01000","0.99950","292.68K","0.00%"
"Jun 09, 2017","1.00000","1.01000","1.01000","0.99900","229.01K","-0.99%"
"Jun 08, 2017","1.01000","1.02000","1.02000","1.00000","260.08K","-0.98%"
"Jun 07, 2017","1.02000","1.01000","1.02000","1.01000","269.60K","0.99%"
"Jun 06, 2017","1.01000","1.02000","1.04000","1.01000","332.98K","-0.98%"
"Jun 05, 2017","1.02000","1.02000","1.03000","1.02000","139.63K","0.00%"
"Jun 04, 2017","1.02000","1.03000","1.05000","1.02000","121.69K","-0.97%"
"Jun 03, 2017","1.03000","1.03000","1.05000","1.01000","203.33K","0.00%"
"Jun 02, 2017","1.03000","1.04000","1.06000","1.03000","178.30K","-0.96%"
"Jun 01, 2017","1.04000","1.06000","1.06000","1.01000","316.04K","-1.89%"
"May 31, 2017","1.06000","1.02000","1.07000","1.00000","311.73K","3.92%"
"May 30, 2017","1.02000","1.04000","1.04000","1.01000","451.24K","-1.92%"
"May 29, 2017","1.04000","1.00000","1.04000","1.00000","259.80K","4.00%"
"May 28, 2017","1.00000","1.00000","1.04000","1.00000","293.18K","0.00%"
"May 27, 2017","1.00000","1.02000","1.05000","1.00000","258.25K","-1.96%"
"May 26, 2017","1.02000","1.00000","1.05000","1.00000","205.32K","2.00%"
"May 25, 2017","1.00000","1.01000","1.07000","0.98400","182.73K","-0.99%"
"May 24, 2017","1.01000","0.99900","1.02000","0.98010","387.87K","1.10%"
"May 23, 2017","0.99900","1.00000","1.02000","0.98270","206.72K","-0.10%"
"May 22, 2017","1.00000","0.99560","1.00000","0.97680","309.60K","0.44%"
"May 21, 2017","0.99560","0.99000","1.00000","0.97700","129.30K","0.57%"
"May 20, 2017","0.99000","0.99830","0.99900","0.98010","200.80K","-0.83%"
"May 19, 2017","0.99830","0.97990","0.99830","0.97060","234.10K","1.88%"
"May 18, 2017","0.97990","0.97660","0.98680","0.97030","24.74K","0.34%"
"May 17, 2017","0.97660","0.98970","0.98970","0.97020","23.83K","-1.32%"
"May 16, 2017","0.98970","0.97730","0.98980","0.97000","53.56K","1.27%"
"May 15, 2017","0.97730","0.98000","0.99200","0.97220","88.55K","-0.28%"
"May 14, 2017","0.98000","0.97780","0.98860","0.96150","82.51K","0.22%"
"May 13, 2017","0.97780","0.98110","0.98570","0.95600","29.36K","-0.34%"
"May 12, 2017","0.98110","0.97250","0.99280","0.96010","34.44K","0.88%"
"May 11, 2017","0.97250","0.99400","0.99860","0.94750","309.21K","-2.16%"
"May 10, 2017","0.99400","0.97000","0.99460","0.96500","253.82K","2.47%"
"May 09, 2017","0.97000","0.97110","0.97800","0.95270","462.52K","-0.11%"
"May 08, 2017","0.97110","0.92810","0.97200","0.92810","69.67K","4.63%"
"May 07, 2017","0.92810","0.98300","0.98300","0.92800","59.90K","-5.58%"
"May 06, 2017","0.98300","0.97900","0.99290","0.95500","56.41K","0.41%"
"May 05, 2017","0.97900","0.95900","0.98000","0.93060","196.71K","2.09%"
"May 04, 2017","0.95900","0.93470","0.96390","0.91550","198.89K","2.60%"
"May 03, 2017","0.93470","0.92830","0.94800","0.92120","76.23K","0.69%"
"May 02, 2017","0.92830","0.91560","0.94000","0.91210","57.01K","1.39%"
"May 01, 2017","0.91560","0.93500","0.94000","0.91510","34.20K","-2.07%"
"Apr 30, 2017","0.93500","0.93100","0.95290","0.91200","74.28K","0.43%"
"Apr 29, 2017","0.93100","0.94000","0.95240","0.93100","25.58K","-0.96%"
"Apr 28, 2017","0.94000","0.92000","0.96490","0.91990","75.78K","2.17%"
"Apr 27, 2017","0.92000","0.92010","0.93700","0.91990","47.58K","-0.01%"
"Apr 26, 2017","0.92010","0.90400","0.93670","0.90300","52.90K","1.78%"
"Apr 25, 2017","0.90400","0.91500","0.92500","0.89000","100.97K","-1.20%"
"Apr 24, 2017","0.91500","0.91500","0.92860","0.90100","79.09K","0.00%"
"Apr 23, 2017","0.91500","0.91500","0.94000","0.90100","76.41K","0.00%"
"Apr 22, 2017","0.91500","0.93630","0.95000","0.91500","118.03K","-2.27%"
"Apr 21, 2017","0.93630","0.94900","0.95000","0.90000","61.12K","-1.34%"
"Apr 20, 2017","0.94900","0.94600","0.95490","0.92000","76.29K","0.32%"
"Apr 19, 2017","0.94600","0.94500","0.95490","0.93720","28.87K","0.11%"
"Apr 18, 2017","0.94500","0.93920","0.96280","0.92070","39.25K","0.62%"
"Apr 17, 2017","0.93920","0.95150","0.96980","0.92110","38.75K","-1.29%"
"Apr 16, 2017","0.95150","0.98960","0.98960","0.95150","12.41K","-3.85%"
"Apr 15, 2017","0.98960","0.98990","0.98990","0.96760","14.92K","-0.03%"
"Apr 14, 2017","0.98990","0.99390","0.99600","0.96890","71.65K","-0.40%"
