"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 18, 2018","0.64986","0.62734","0.68337","0.53750","108.13M","3.44%"
"Mar 17, 2018","0.62822","0.67700","0.68453","0.61347","37.86M","-7.21%"
"Mar 16, 2018","0.67705","0.68202","0.70997","0.65739","52.08M","-0.73%"
"Mar 15, 2018","0.68202","0.68540","0.72367","0.62849","72.99M","-0.50%"
"Mar 14, 2018","0.68542","0.77691","0.79042","0.65170","49.09M","-11.74%"
"Mar 13, 2018","0.77656","0.78192","0.79800","0.76130","24.01M","-0.72%"
"Mar 12, 2018","0.78220","0.81700","0.82717","0.76417","32.44M","-4.26%"
"Mar 11, 2018","0.81699","0.77426","0.83000","0.74816","47.70M","5.63%"
"Mar 10, 2018","0.77343","0.82200","0.84016","0.76646","37.46M","-5.91%"
"Mar 09, 2018","0.82200","0.80372","0.84123","0.73090","89.16M","2.37%"
"Mar 08, 2018","0.80300","0.85386","0.87081","0.79052","49.46M","-5.74%"
"Mar 07, 2018","0.85191","0.90407","0.91234","0.78683","90.15M","-5.71%"
"Mar 06, 2018","0.90353","0.94188","0.97934","0.89602","80.53M","-4.10%"
"Mar 05, 2018","0.94220","1.00290","1.08540","0.94150","138.77M","-6.02%"
"Mar 04, 2018","1.00260","0.89725","1.02920","0.88031","66.82M","11.81%"
"Mar 03, 2018","0.89666","0.89694","0.92306","0.88915","23.97M","-0.06%"
"Mar 02, 2018","0.89722","0.91492","0.92138","0.88510","17.55M","-1.93%"
"Mar 01, 2018","0.91492","0.88410","0.94758","0.87319","31.50M","3.40%"
"Feb 28, 2018","0.88486","0.92500","0.94605","0.88089","27.52M","-4.50%"
"Feb 27, 2018","0.92660","0.93027","0.95810","0.91623","26.97M","-0.40%"
"Feb 26, 2018","0.93029","0.89892","0.94187","0.87300","35.00M","3.40%"
"Feb 25, 2018","0.89967","0.89947","0.92399","0.87607","24.38M","0.02%"
"Feb 24, 2018","0.89947","0.93779","0.96694","0.86908","35.64M","-4.22%"
"Feb 23, 2018","0.93906","0.88938","0.98144","0.85040","58.12M","5.59%"
"Feb 22, 2018","0.88938","0.95115","0.99798","0.86142","69.95M","-6.49%"
"Feb 21, 2018","0.95115","1.02540","1.03740","0.93674","67.07M","-7.36%"
"Feb 20, 2018","1.02670","1.10860","1.13480","1.00810","51.62M","-7.39%"
"Feb 19, 2018","1.10860","1.06790","1.13240","1.06510","29.64M","3.92%"
"Feb 18, 2018","1.06680","1.17690","1.17930","1.04140","61.90M","-9.36%"
"Feb 17, 2018","1.17690","1.11040","1.20320","1.10110","66.25M","5.97%"
"Feb 16, 2018","1.11060","1.10600","1.11700","1.06250","48.67M","0.39%"
"Feb 15, 2018","1.10630","1.12520","1.14290","1.06940","85.55M","-1.67%"
"Feb 14, 2018","1.12510","0.98400","1.15370","0.97652","104.36M","14.26%"
"Feb 13, 2018","0.98472","1.04090","1.04830","0.96399","66.32M","-5.40%"
"Feb 12, 2018","1.04090","0.95958","1.07570","0.95500","116.14M","8.47%"
"Feb 11, 2018","0.95958","1.02560","1.03860","0.89140","161.14M","-6.46%"
"Feb 10, 2018","1.02590","0.92000","1.22500","0.90612","313.57M","11.51%"
"Feb 09, 2018","0.92000","0.78120","0.92878","0.73751","130.91M","17.89%"
"Feb 08, 2018","0.78036","0.71501","0.78987","0.70810","85.27M","8.83%"
"Feb 07, 2018","0.71707","0.76133","0.80500","0.69230","111.21M","-5.82%"
"Feb 06, 2018","0.76136","0.68030","0.77700","0.57319","246.27M","11.92%"
"Feb 05, 2018","0.68030","0.81789","0.83430","0.64020","192.13M","-16.59%"
"Feb 04, 2018","0.81560","0.95770","0.96700","0.77520","124.16M","-14.84%"
"Feb 03, 2018","0.95770","0.89842","1.02060","0.77811","158.96M","6.41%"
"Feb 02, 2018","0.89999","0.95472","0.96360","0.67300","315.34M","-5.77%"
"Feb 01, 2018","0.95511","1.13960","1.14590","0.90946","114.12M","-16.15%"
"Jan 31, 2018","1.13910","1.11720","1.15000","1.02510","68.05M","2.12%"
"Jan 30, 2018","1.11550","1.26710","1.27060","1.08500","80.64M","-12.14%"
"Jan 29, 2018","1.26960","1.36840","1.37610","1.25000","45.65M","-7.25%"
"Jan 28, 2018","1.36890","1.21870","1.40300","1.21400","58.93M","12.20%"
"Jan 27, 2018","1.22000","1.20580","1.24290","1.17000","47.74M","1.18%"
"Jan 26, 2018","1.20580","1.29630","1.32000","1.10510","97.26M","-7.23%"
"Jan 25, 2018","1.29980","1.35110","1.37650","1.27330","51.82M","-3.80%"
"Jan 24, 2018","1.35120","1.33070","1.41730","1.27990","97.20M","1.32%"
"Jan 23, 2018","1.33360","1.33330","1.43690","1.17390","162.45M","-0.25%"
"Jan 22, 2018","1.33690","1.36200","1.40900","1.13140","155.52M","-1.70%"
"Jan 21, 2018","1.36000","1.55740","1.55740","1.30200","123.75M","-12.82%"
"Jan 20, 2018","1.56000","1.53000","1.62000","1.46510","80.62M","2.06%"
"Jan 19, 2018","1.52850","1.53780","1.67430","1.45020","134.30M","-0.75%"
"Jan 18, 2018","1.54000","1.30000","1.71720","1.21300","300.00M","18.46%"
"Jan 17, 2018","1.30000","1.13620","1.37470","0.87510","397.17M","14.06%"
"Jan 16, 2018","1.13980","1.65670","1.67910","0.85101","381.83M","-31.17%"
"Jan 15, 2018","1.65600","1.81630","1.87390","1.61510","50.35M","-9.05%"
"Jan 14, 2018","1.82080","1.98760","1.98760","1.73800","54.67M","-8.39%"
"Jan 13, 2018","1.98760","2.01150","2.09100","1.94630","53.08M","-1.36%"
"Jan 12, 2018","2.01510","1.91780","2.15000","1.79220","130.71M","5.06%"
"Jan 11, 2018","1.91800","1.93700","2.24980","1.53000","275.88M","-1.13%"
"Jan 10, 2018","1.94000","2.05000","2.12000","1.61000","208.96M","-5.37%"
"Jan 09, 2018","2.05000","2.38000","2.49000","1.90000","118.48M","-13.87%"
"Jan 08, 2018","2.38000","2.77000","2.77000","1.92000","129.37M","-14.08%"
"Jan 07, 2018","2.77000","2.64000","2.81000","2.56000","50.02M","4.92%"
"Jan 06, 2018","2.64000","2.50000","2.85000","2.45000","78.73M","5.60%"
"Jan 05, 2018","2.50000","2.74000","3.06000","2.23000","196.05M","-8.76%"
"Jan 04, 2018","2.74000","2.73000","3.30000","2.61000","258.39M","0.37%"
"Jan 03, 2018","2.73000","2.19000","2.86000","2.14000","206.17M","24.66%"
"Jan 02, 2018","2.19000","2.04000","2.22000","1.84000","93.19M","7.35%"
"Jan 01, 2018","2.04000","1.97000","2.10000","1.80000","57.13M","3.55%"
"Dec 31, 2017","1.97000","1.84000","2.09000","1.60000","141.03M","7.07%"
"Dec 30, 2017","1.84000","1.92000","2.45000","1.73000","422.67M","-4.17%"
"Dec 29, 2017","1.92000","1.25000","1.97000","1.25000","357.72M","53.60%"
"Dec 28, 2017","1.25000","1.21000","1.31000","1.05000","143.90M","3.31%"
"Dec 27, 2017","1.21000","1.07000","1.29000","1.06000","183.33M","13.08%"
"Dec 26, 2017","1.07000","0.97140","1.10000","0.96280","64.30M","10.15%"
"Dec 25, 2017","0.97140","0.96810","1.01000","0.91000","53.00M","0.34%"
"Dec 24, 2017","0.96810","0.99810","1.01000","0.80110","108.03M","-3.01%"
"Dec 23, 2017","0.99810","0.98300","1.06000","0.90990","105.75M","1.54%"
"Dec 22, 2017","0.98300","1.13000","1.25000","0.42140","485.12M","-13.01%"
"Dec 21, 2017","1.13000","0.71400","1.14000","0.71070","454.67M","58.26%"
"Dec 20, 2017","0.71400","0.73000","0.74000","0.64470","127.48M","-2.19%"
"Dec 19, 2017","0.73000","0.75580","0.84110","0.70100","172.85M","-3.41%"
"Dec 18, 2017","0.75580","0.71100","0.79330","0.65710","154.46M","6.30%"
"Dec 17, 2017","0.71100","0.73900","0.75500","0.69520","78.22M","-3.79%"
"Dec 16, 2017","0.73900","0.73700","0.81500","0.71000","160.26M","0.27%"
"Dec 15, 2017","0.73700","0.86000","0.86500","0.61220","384.21M","-14.30%"
"Dec 14, 2017","0.86000","0.45740","0.89880","0.45100","681.39M","88.02%"
"Dec 13, 2017","0.45740","0.35870","0.59000","0.35170","410.90M","27.52%"
"Dec 12, 2017","0.35870","0.24810","0.37770","0.24400","130.81M","44.58%"
"Dec 11, 2017","0.24810","0.22800","0.24910","0.22800","47.90M","8.82%"
"Dec 10, 2017","0.22800","0.23610","0.23780","0.22110","59.97M","-3.43%"
"Dec 09, 2017","0.23610","0.23400","0.24540","0.22920","74.47M","0.90%"
"Dec 08, 2017","0.23400","0.20570","0.25580","0.20060","167.26M","14.43%"
"Dec 07, 2017","0.20450","0.21490","0.21910","0.19700","78.00M","-4.84%"
"Dec 06, 2017","0.21490","0.23110","0.23510","0.20910","81.75M","-7.01%"
"Dec 05, 2017","0.23110","0.24650","0.24670","0.22560","63.32M","-6.25%"
"Dec 04, 2017","0.24650","0.24490","0.24870","0.23300","41.24M","0.65%"
"Dec 03, 2017","0.24490","0.24400","0.25960","0.23140","42.96M","0.37%"
"Dec 02, 2017","0.24400","0.24830","0.25020","0.23940","29.83M","-1.73%"
"Dec 01, 2017","0.24830","0.23490","0.25320","0.22450","45.66M","5.70%"
"Nov 30, 2017","0.23490","0.23500","0.24680","0.21570","59.44M","-0.04%"
"Nov 29, 2017","0.23500","0.28020","0.28020","0.19700","101.68M","-16.13%"
"Nov 28, 2017","0.28020","0.24630","0.28130","0.24630","95.86M","13.76%"
"Nov 27, 2017","0.24630","0.24850","0.25190","0.24000","45.38M","-0.89%"
"Nov 26, 2017","0.24850","0.24850","0.24850","0.24850","-","0.00%"
"Nov 25, 2017","0.24850","0.24060","0.25450","0.23860","41.15M","3.28%"
"Nov 24, 2017","0.24060","0.23880","0.24470","0.22960","55.52M","0.75%"
"Nov 23, 2017","0.23880","0.23810","0.25110","0.23540","56.95M","0.29%"
"Nov 22, 2017","0.23810","0.23220","0.24240","0.23160","34.67M","2.54%"
"Nov 21, 2017","0.23220","0.24110","0.24500","0.22850","43.30M","-3.69%"
"Nov 20, 2017","0.24110","0.23260","0.24700","0.23120","48.57M","3.65%"
"Nov 19, 2017","0.23260","0.22740","0.23870","0.22380","37.98M","2.29%"
"Nov 18, 2017","0.22740","0.22380","0.23020","0.21850","33.29M","1.61%"
"Nov 17, 2017","0.22380","0.22670","0.24000","0.21660","71.11M","-1.28%"
"Nov 16, 2017","0.22670","0.20850","0.27980","0.20570","116.28M","8.73%"
"Nov 15, 2017","0.20850","0.20460","0.21020","0.20300","25.95M","1.91%"
"Nov 14, 2017","0.20460","0.20000","0.21100","0.19890","25.61M","2.30%"
"Nov 13, 2017","0.20000","0.19000","0.20000","0.18940","35.27M","5.26%"
"Nov 12, 2017","0.19000","0.20830","0.20890","0.18710","81.22M","-8.79%"
"Nov 11, 2017","0.20830","0.20290","0.21500","0.20150","32.23M","2.66%"
"Nov 10, 2017","0.20290","0.21630","0.21850","0.19800","35.46M","-6.20%"
"Nov 09, 2017","0.21630","0.21690","0.22200","0.21200","32.70M","-0.28%"
"Nov 08, 2017","0.21690","0.20540","0.22420","0.20230","41.38M","5.60%"
"Nov 07, 2017","0.20540","0.20190","0.20650","0.19900","16.88M","1.73%"
"Nov 06, 2017","0.20190","0.19940","0.20710","0.19780","20.31M","1.25%"
"Nov 05, 2017","0.19940","0.20090","0.20340","0.19810","11.97M","-0.75%"
"Nov 04, 2017","0.20090","0.20580","0.20630","0.19920","11.95M","-2.38%"
"Nov 03, 2017","0.20580","0.19930","0.22880","0.19510","62.11M","3.26%"
"Nov 02, 2017","0.19930","0.19150","0.20700","0.17420","40.01M","4.07%"
"Nov 01, 2017","0.19150","0.19830","0.20060","0.18920","17.77M","-3.43%"
"Oct 31, 2017","0.19830","0.20240","0.20340","0.19790","8.69M","-2.03%"
"Oct 30, 2017","0.20240","0.20270","0.20500","0.20000","9.81M","-0.15%"
"Oct 29, 2017","0.20270","0.19770","0.20660","0.19610","13.35M","2.53%"
"Oct 28, 2017","0.19770","0.20040","0.20080","0.19670","6.13M","-1.35%"
"Oct 27, 2017","0.20040","0.20170","0.20280","0.19770","7.67M","-0.64%"
"Oct 26, 2017","0.20170","0.20230","0.20480","0.19860","10.73M","-0.30%"
"Oct 25, 2017","0.20230","0.20410","0.20530","0.19560","47.76M","-0.88%"
"Oct 24, 2017","0.20410","0.19190","0.21700","0.18290","81.72M","6.36%"
"Oct 23, 2017","0.19190","0.20160","0.20190","0.18230","32.70M","-4.81%"
"Oct 22, 2017","0.20160","0.21000","0.21220","0.19450","37.69M","-4.00%"
"Oct 21, 2017","0.21000","0.20800","0.21100","0.19700","32.79M","0.96%"
"Oct 20, 2017","0.20800","0.21420","0.22340","0.20500","52.01M","-2.89%"
"Oct 19, 2017","0.21420","0.21680","0.23270","0.20600","66.25M","-1.20%"
"Oct 18, 2017","0.21680","0.22880","0.23450","0.19960","72.46M","-5.24%"
"Oct 17, 2017","0.22880","0.25770","0.26590","0.21000","93.42M","-11.21%"
"Oct 16, 2017","0.25770","0.26420","0.30000","0.25150","148.53M","-2.46%"
"Oct 15, 2017","0.26420","0.25540","0.27000","0.24700","50.34M","3.45%"
"Oct 14, 2017","0.25540","0.26080","0.26920","0.25400","75.50M","-2.07%"
"Oct 13, 2017","0.26080","0.24540","0.26570","0.23240","73.56M","6.28%"
"Oct 12, 2017","0.24540","0.26330","0.26540","0.24520","48.22M","-6.80%"
"Oct 11, 2017","0.26330","0.25810","0.26590","0.25500","33.27M","2.01%"
"Oct 10, 2017","0.25810","0.25000","0.26700","0.24150","47.85M","3.24%"
"Oct 09, 2017","0.25000","0.28080","0.28080","0.23330","84.45M","-10.97%"
"Oct 08, 2017","0.28080","0.23910","0.28400","0.23850","68.17M","17.44%"
"Oct 07, 2017","0.23910","0.23400","0.24170","0.23230","19.20M","2.18%"
"Oct 06, 2017","0.23400","0.23800","0.24470","0.23170","46.34M","-1.68%"
"Oct 05, 2017","0.23800","0.21310","0.24460","0.21310","68.39M","11.68%"
"Oct 04, 2017","0.21310","0.20320","0.21660","0.20090","24.10M","4.87%"
"Oct 03, 2017","0.20320","0.20290","0.20600","0.19720","7.81M","0.15%"
"Oct 02, 2017","0.20290","0.20940","0.20980","0.20000","11.46M","-3.10%"
"Oct 01, 2017","0.20940","0.20000","0.20940","0.19570","7.99M","4.70%"
"Sep 30, 2017","0.20000","0.19650","0.20590","0.19440","19.10M","1.78%"
"Sep 29, 2017","0.19650","0.20160","0.20520","0.18750","15.35M","-2.53%"
"Sep 28, 2017","0.20160","0.21000","0.21040","0.19610","20.64M","-4.00%"
"Sep 27, 2017","0.21000","0.18810","0.21500","0.18720","28.89M","11.64%"
"Sep 26, 2017","0.18810","0.18420","0.19700","0.17980","17.10M","2.12%"
"Sep 25, 2017","0.18420","0.17550","0.18700","0.17390","7.34M","4.96%"
"Sep 24, 2017","0.17550","0.17900","0.17990","0.17310","4.40M","-1.96%"
"Sep 23, 2017","0.17900","0.17140","0.18070","0.16940","8.39M","4.43%"
"Sep 22, 2017","0.17140","0.17000","0.17710","0.16650","6.23M","0.82%"
"Sep 21, 2017","0.17000","0.18140","0.18350","0.16870","10.25M","-6.28%"
"Sep 20, 2017","0.18140","0.18520","0.18990","0.18050","6.87M","-2.05%"
"Sep 19, 2017","0.18520","0.19330","0.19480","0.18200","11.02M","-4.19%"
"Sep 18, 2017","0.19330","0.18150","0.19430","0.18040","14.91M","6.50%"
"Sep 17, 2017","0.18150","0.18180","0.18450","0.17130","5.84M","-0.17%"
"Sep 16, 2017","0.18180","0.18420","0.19200","0.17300","10.60M","-1.30%"
"Sep 15, 2017","0.18420","0.17140","0.19200","0.14770","21.86M","7.47%"
"Sep 14, 2017","0.17140","0.19690","0.20050","0.16610","18.32M","-12.95%"
"Sep 13, 2017","0.19690","0.21000","0.21000","0.19070","9.08M","-6.24%"
"Sep 12, 2017","0.21000","0.21350","0.22400","0.20520","10.25M","-1.64%"
"Sep 11, 2017","0.21350","0.21650","0.22180","0.20800","10.24M","-1.39%"
"Sep 10, 2017","0.21650","0.21350","0.22430","0.19700","8.72M","1.41%"
"Sep 09, 2017","0.21350","0.21100","0.21410","0.20620","4.01M","1.18%"
"Sep 08, 2017","0.21100","0.22740","0.22930","0.20130","11.98M","-7.21%"
"Sep 07, 2017","0.22740","0.23150","0.23200","0.22040","8.01M","-1.77%"
"Sep 06, 2017","0.23150","0.21550","0.23290","0.21460","11.20M","7.42%"
"Sep 05, 2017","0.21550","0.20240","0.22020","0.18860","14.29M","6.47%"
"Sep 04, 2017","0.20240","0.22910","0.22980","0.18860","20.90M","-11.65%"
"Sep 03, 2017","0.22910","0.22360","0.23800","0.21070","13.16M","2.46%"
"Sep 02, 2017","0.22360","0.25300","0.25400","0.21810","19.17M","-11.62%"
"Sep 01, 2017","0.25300","0.25860","0.26000","0.24100","18.62M","-2.17%"
"Aug 31, 2017","0.25860","0.23190","0.26530","0.22710","20.61M","11.51%"
"Aug 30, 2017","0.23190","0.21950","0.23330","0.21600","15.91M","5.65%"
"Aug 29, 2017","0.21950","0.22500","0.22670","0.21210","23.51M","-2.44%"
"Aug 28, 2017","0.22500","0.20120","0.24250","0.19400","44.12M","11.83%"
"Aug 27, 2017","0.20120","0.21000","0.21030","0.19200","13.96M","-4.19%"
"Aug 26, 2017","0.21000","0.21690","0.23090","0.20560","13.99M","-3.18%"
"Aug 25, 2017","0.21690","0.21790","0.23090","0.20100","33.61M","-0.46%"
"Aug 24, 2017","0.21790","0.24640","0.28770","0.21110","59.96M","-11.57%"
"Aug 23, 2017","0.24640","0.24120","0.29990","0.21350","95.05M","2.16%"
"Aug 22, 2017","0.24120","0.19600","0.26100","0.17010","80.69M","23.06%"
"Aug 21, 2017","0.19600","0.15800","0.20880","0.15180","34.18M","24.05%"
"Aug 20, 2017","0.15800","0.15270","0.16160","0.14900","7.86M","3.47%"
"Aug 19, 2017","0.15270","0.15670","0.16160","0.14740","8.76M","-2.55%"
"Aug 18, 2017","0.15670","0.15740","0.17150","0.15110","14.85M","-0.44%"
"Aug 17, 2017","0.15740","0.16060","0.16120","0.15350","7.20M","-1.99%"
"Aug 16, 2017","0.16060","0.15730","0.16060","0.14820","12.07M","2.10%"
"Aug 15, 2017","0.15730","0.16790","0.16790","0.15180","11.07M","-6.31%"
"Aug 14, 2017","0.16790","0.16610","0.18050","0.16510","6.45M","1.08%"
"Aug 13, 2017","0.16610","0.17050","0.17220","0.15840","8.47M","-2.58%"
"Aug 12, 2017","0.17050","0.17720","0.18250","0.17020","7.25M","-3.78%"
"Aug 11, 2017","0.17720","0.18000","0.18500","0.17550","10.24M","-1.56%"
"Aug 10, 2017","0.18000","0.18400","0.18430","0.17770","4.85M","-2.17%"
"Aug 09, 2017","0.18400","0.19600","0.19600","0.18000","6.01M","-6.12%"
"Aug 08, 2017","0.19600","0.17720","0.19910","0.17670","11.66M","10.61%"
"Aug 07, 2017","0.17720","0.17960","0.18230","0.17590","6.16M","-1.34%"
"Aug 06, 2017","0.17960","0.18440","0.18950","0.17800","3.86M","-2.60%"
"Aug 05, 2017","0.18440","0.17380","0.19200","0.17150","9.22M","6.10%"
"Aug 04, 2017","0.17380","0.17440","0.17700","0.17080","3.17M","-0.34%"
"Aug 03, 2017","0.17440","0.17200","0.17770","0.16930","2.94M","1.40%"
"Aug 02, 2017","0.17200","0.17730","0.18000","0.16810","5.60M","-2.99%"
"Aug 01, 2017","0.17730","0.16400","0.18500","0.15860","7.38M","8.11%"
"Jul 31, 2017","0.16400","0.16420","0.16800","0.15810","2.62M","-0.12%"
"Jul 30, 2017","0.16420","0.17010","0.17190","0.16100","2.00M","-3.47%"
"Jul 29, 2017","0.17010","0.16330","0.17150","0.15430","2.52M","4.16%"
"Jul 28, 2017","0.16330","0.17200","0.17410","0.15610","3.55M","-5.06%"
"Jul 27, 2017","0.17200","0.17300","0.17570","0.16890","2.41M","-0.58%"
"Jul 26, 2017","0.17300","0.17340","0.17900","0.16410","3.56M","-0.23%"
"Jul 25, 2017","0.17340","0.19150","0.19360","0.16630","5.84M","-9.45%"
"Jul 24, 2017","0.19150","0.19740","0.19880","0.19000","2.54M","-2.99%"
"Jul 23, 2017","0.19740","0.19760","0.20740","0.18650","6.30M","-0.10%"
"Jul 22, 2017","0.19760","0.18350","0.20200","0.18100","5.00M","7.68%"
"Jul 21, 2017","0.18350","0.18940","0.19290","0.18190","4.00M","-3.12%"
"Jul 20, 2017","0.18940","0.16260","0.19580","0.16260","5.10M","16.48%"
"Jul 19, 2017","0.16260","0.17820","0.18400","0.15750","3.90M","-8.75%"
"Jul 18, 2017","0.17820","0.17210","0.18530","0.16000","3.82M","3.54%"
"Jul 17, 2017","0.17210","0.14710","0.17300","0.14340","8.26M","17.00%"
"Jul 16, 2017","0.14710","0.17260","0.17440","0.12900","13.69M","-14.77%"
"Jul 15, 2017","0.17260","0.18250","0.18400","0.17170","3.79M","-5.42%"
"Jul 14, 2017","0.18250","0.18920","0.19200","0.17250","3.26M","-3.54%"
"Jul 13, 2017","0.18920","0.19460","0.21720","0.17850","3.74M","-2.77%"
"Jul 12, 2017","0.19460","0.17490","0.19600","0.16100","7.32M","11.26%"
"Jul 11, 2017","0.17490","0.18560","0.19640","0.14800","14.08M","-5.77%"
"Jul 10, 2017","0.18560","0.22400","0.22500","0.17630","6.29M","-17.14%"
"Jul 09, 2017","0.22400","0.23000","0.24250","0.22370","1.26M","-2.61%"
"Jul 08, 2017","0.23000","0.22740","0.23210","0.20900","3.76M","1.14%"
"Jul 07, 2017","0.22740","0.24860","0.25090","0.22650","3.39M","-8.53%"
"Jul 06, 2017","0.24860","0.24890","0.25170","0.24630","1.58M","-0.12%"
"Jul 05, 2017","0.24890","0.24600","0.25510","0.24220","2.15M","1.18%"
"Jul 04, 2017","0.24600","0.25060","0.25650","0.24450","1.69M","-1.84%"
"Jul 03, 2017","0.25060","0.24660","0.25610","0.24090","3.12M","1.62%"
"Jul 02, 2017","0.24660","0.23250","0.24870","0.22900","1.35M","6.06%"
"Jul 01, 2017","0.23250","0.24220","0.24510","0.22590","1.67M","-4.00%"
"Jun 30, 2017","0.24220","0.25020","0.25810","0.24130","2.12M","-3.20%"
"Jun 29, 2017","0.25020","0.26300","0.26450","0.24200","2.08M","-4.87%"
"Jun 28, 2017","0.26300","0.25790","0.26650","0.24380","3.32M","1.98%"
"Jun 27, 2017","0.25790","0.24200","0.25790","0.21600","4.94M","6.57%"
"Jun 26, 2017","0.24200","0.25500","0.26200","0.21900","7.47M","-5.10%"
"Jun 25, 2017","0.25500","0.26900","0.27670","0.24600","2.68M","-5.20%"
"Jun 24, 2017","0.26900","0.29100","0.29980","0.26120","4.03M","-7.56%"
"Jun 23, 2017","0.29100","0.27530","0.29470","0.27410","2.89M","5.70%"
"Jun 22, 2017","0.27530","0.26910","0.28070","0.25820","2.75M","2.30%"
"Jun 21, 2017","0.26910","0.30100","0.30860","0.25200","4.71M","-10.60%"
"Jun 20, 2017","0.30100","0.28070","0.32370","0.27500","8.80M","7.23%"
"Jun 19, 2017","0.28070","0.26310","0.28070","0.25810","2.81M","6.69%"
"Jun 18, 2017","0.26310","0.25700","0.27640","0.24350","3.99M","2.37%"
"Jun 17, 2017","0.25700","0.24600","0.26200","0.23470","3.96M","4.47%"
"Jun 16, 2017","0.24600","0.24090","0.25020","0.22510","2.18M","2.12%"
"Jun 15, 2017","0.24090","0.25420","0.26100","0.20350","3.94M","-5.23%"
"Jun 14, 2017","0.25420","0.25970","0.29550","0.24250","7.78M","-2.12%"
"Jun 13, 2017","0.25970","0.23710","0.27540","0.23410","3.64M","9.53%"
"Jun 12, 2017","0.23710","0.26810","0.28260","0.22000","9.01M","-11.56%"
"Jun 11, 2017","0.26810","0.25100","0.27190","0.24990","4.24M","6.81%"
"Jun 10, 2017","0.25100","0.28030","0.28370","0.25050","5.04M","-10.45%"
"Jun 09, 2017","0.28030","0.28250","0.29450","0.27930","2.38M","-0.78%"
"Jun 08, 2017","0.28250","0.27010","0.29580","0.26480","2.29M","4.59%"
"Jun 07, 2017","0.27010","0.28110","0.29850","0.26840","3.66M","-3.91%"
"Jun 06, 2017","0.28110","0.28300","0.28990","0.26930","6.71M","-0.67%"
"Jun 05, 2017","0.28300","0.28840","0.29290","0.27850","1.97M","-1.87%"
"Jun 04, 2017","0.28840","0.28060","0.30250","0.26010","4.47M","2.78%"
"Jun 03, 2017","0.28060","0.28410","0.29500","0.26020","3.19M","-1.23%"
"Jun 02, 2017","0.28410","0.32050","0.32440","0.26390","6.28M","-11.36%"
"Jun 01, 2017","0.32050","0.23760","0.32910","0.23390","16.01M","34.89%"
"May 31, 2017","0.23760","0.19820","0.24400","0.17870","6.35M","19.88%"
"May 30, 2017","0.19820","0.22500","0.23130","0.19300","3.94M","-11.91%"
"May 29, 2017","0.22500","0.21630","0.23790","0.20190","4.00M","4.02%"
"May 28, 2017","0.21630","0.20140","0.23440","0.19000","5.84M","7.40%"
"May 27, 2017","0.20140","0.25900","0.27200","0.14450","9.37M","-22.24%"
"May 26, 2017","0.25900","0.23820","0.32130","0.23610","6.49M","8.73%"
"May 25, 2017","0.23820","0.28860","0.29240","0.22900","7.98M","-17.46%"
"May 24, 2017","0.28860","0.32160","0.33300","0.28190","4.28M","-10.26%"
"May 23, 2017","0.32160","0.29720","0.34990","0.28060","3.26M","8.21%"
"May 22, 2017","0.29720","0.32700","0.33580","0.25000","6.47M","-9.11%"
"May 21, 2017","0.32700","0.34720","0.37000","0.32100","2.60M","-5.82%"
"May 20, 2017","0.34720","0.32500","0.37200","0.29110","3.61M","6.83%"
